item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
10033038001,御茶園冰釀綠茶微甜Pet1250ml,35.0,27.0,31.0,29295.0,16.57,12.0,2441.3,PCS,73.0,0.7283211946467559,8.04,7.231,603,"[1, 2, 3, 4, 5, 6, 12, 16, 18, 21, 24, 30]","[12, 12, 7, 6, 1, 5, 22, 1, 2, 1, 5, 1]",A,63,27.2857,21.3264,0.7816,1.05,0.5331,erratic,1,16,3
14510218001,三好花蓮優質米(圓二)2Kg,35.0,24.0,5.0,4288.0,2.0,1.0,4287.5,PCS,73.0,0.7295378410359827,2.962,2.213,237,"[1, 2, 3, 4, 5, 6, 8, 10]","[31, 17, 4, 4, 6, 16, 1, 1]",A,33,11.2857,16.1776,1.4335,1.05,1.9117,erratic,2,9,3
10035006001,義美桂圓紅棗茶TP250ml,35.0,20.0,11.0,7700.0,6.73,24.0,320.8,PCS,73.0,0.7285645239246012,18.4,13.098,1380,"[6, 12, 18, 24, 48]","[29, 7, 1, 30, 8]",A,147,65.7143,49.0929,0.7471,1.05,0.4827,smooth,1,37,1
14121015001,ACE 起司夾心餅乾,46.0,31.0,25.0,35650.0,4.05,20.0,1782.5,PCS,72.0,0.7312178130364494,1.351,0.943,100,"[1, 2, 3, 5, 7]","[59, 10, 3, 1, 1]",A,46,4.7619,5.0686,1.0644,1.4,0.5196,lumpy,2,3,3
10040066001,悅氏Light鹼性水720ml,37.0,30.0,25.0,27750.0,16.0,20.0,1387.5,PCS,72.0,0.7297778370360494,31.507,13.839,2300,"[4, 8, 20, 28, 40, 48, 60]","[4, 3, 23, 1, 35, 4, 3]",A,237,89.5238,89.4559,0.9992,1.1667,0.7118,erratic,1,63,6
14000021001,北田蒟蒻糙米捲 -巧克力口味,46.0,28.0,14.0,18032.0,2.69,12.0,1502.7,PCS,72.0,0.7300178330361161,1.417,0.801,102,"[1, 2, 3, 5]","[53, 10, 8, 1]",A,12,4.8571,4.1266,0.8496,1.05,0.639,erratic,1,3,1
15021003001,福樂香蕉牛乳,32.0,18.0,12.0,6912.0,5.33,24.0,288.0,PCS,72.0,0.7316978050365828,22.177,16.258,1752,"[6, 12, 18, 24, 30, 36, 42, 48, 66, 72]","[24, 9, 5, 23, 1, 2, 1, 12, 1, 1]",A,234,83.4286,117.1292,1.4039,1.05,1.8318,erratic,2,63,2
10024010001,可爾必思乳酸菌飲料Can335ml,41.0,27.0,12.0,13284.0,8.9,24.0,553.5,PCS,71.0,0.7321744637589374,14.727,9.856,1134,"[6, 12, 18, 24, 30, 48]","[35, 9, 5, 25, 1, 2]",A,556,54.0,66.2722,1.2273,1.4,0.7917,lumpy,2,37,6
14121022001,奧利奧減甜香草夾心餅乾量販包399g,43.0,32.0,16.0,22016.0,5.85,12.0,1834.7,PCS,71.0,0.7335944400926652,1.141,0.457,81,"[1, 2, 4]","[63, 7, 1]",A,8,3.8571,2.4349,0.6313,1.1053,0.2619,smooth,1,2,1
11074015002,花仙子香氛袋,36.0,21.0,25.0,18900.0,1.57,24.0,787.5,PCS,71.0,0.7324111264812253,2.268,0.985,161,"[1, 2, 4, 6]","[1, 64, 2, 4]",A,18,7.6667,6.0111,0.7841,1.05,0.5368,erratic,1,4,1
10021021001,寶礦力水得Pet345ml,38.0,26.0,19.0,18772.0,9.67,24.0,782.2,PCS,70.0,0.7350110831486142,15.893,14.923,1192,"[4, 8, 12, 16, 24, 32, 48, 88]","[25, 15, 1, 6, 21, 1, 5, 1]",A,129,52.5714,46.3601,0.8818,1.1053,0.6068,erratic,1,34,2
14510140001,天生好米月之米(圓二)2kg,35.0,24.0,5.0,4288.0,2.0,1.0,4287.5,PCS,70.0,0.7371110481491975,2.0,2.056,142,"[1, 2, 3, 4, 5, 6, 10, 12]","[46, 12, 3, 2, 3, 3, 1, 1]",A,18,6.7619,6.4413,0.9526,1.0,0.9074,erratic,1,5,2
14131040001,家福香芋夾心酥,43.0,29.0,28.0,34916.0,4.25,8.0,4364.5,PCS,69.0,0.7387210213163113,1.844,1.679,142,"[1, 2, 3, 4, 5, 6, 7, 8]","[53, 10, 5, 1, 3, 1, 3, 1]",A,12,4.5714,4.1421,0.9061,1.2353,0.4701,smooth,1,3,2
11070001001,噴效水性噴霧殺蟲劑,41.0,28.0,27.0,30996.0,13.3,24.0,1291.5,PCS,68.0,0.7403276612056465,3.941,3.566,268,"[1, 2, 3, 4, 6, 7, 8, 10, 12]","[20, 18, 6, 3, 8, 2, 1, 4, 6]",A,30,12.7619,9.8889,0.7749,1.1053,0.4456,smooth,1,7,2
14505106001,巷口乾麵麻醬風味(袋) 100g,35.0,34.0,15.0,17850.0,3.1,24.0,743.8,PCS,68.0,0.7419143014283095,5.634,3.352,400,"[4, 8, 12, 28]","[48, 21, 1, 1]",A,43,19.0476,14.08,0.7392,1.05,0.4716,smooth,1,11,1
14810005001,綠巨人金玉雙色玉米粒,35.0,27.0,19.0,17955.0,10.28,24.0,748.1,PCS,67.0,0.7441509308178197,4.191,2.208,285,"[3, 6, 9, 12]","[49, 13, 4, 2]",A,34,13.5714,11.8346,0.872,1.1053,0.5911,erratic,1,9,1
14830011001,遠洋鮪魚片 185g,36.0,27.0,10.0,9720.0,5.79,24.0,405.0,PCS,66.0,0.7478908684855252,4.119,2.206,276,"[3, 6, 9, 12]","[50, 11, 4, 2]",A,25,13.1429,6.7401,0.5128,1.0,0.263,smooth,1,6,1
11100008001,白蘭強效潔淨洗衣粉,38.0,31.0,28.0,32984.0,18.16,4.0,8246.0,PCS,66.0,0.7450309161513975,1.803,1.193,119,"[1, 2, 3, 4, 6]","[37, 16, 6, 5, 2]",A,11,5.0952,3.5058,0.688,1.0,0.4734,smooth,1,3,3
14200015001,德昌沙茶豆乾,40.0,27.0,13.0,14040.0,3.67,10.0,1404.0,PCS,66.0,0.7463508941517641,1.485,1.481,98,"[1, 2, 3, 4, 12]","[50, 11, 2, 2, 1]",A,11,4.6667,4.7679,1.0217,1.1667,0.751,erratic,2,3,1
14613906001,主廚精選葡萄籽油1L,24.0,17.0,32.0,13056.0,9.05,6.0,2176.0,PCS,66.0,0.7476708721521308,2.455,1.205,162,"[2, 4, 6, 8]","[56, 6, 3, 1]",A,18,7.7143,5.9088,0.766,1.1053,0.4331,smooth,1,4,1
12301011001,菲力家族棉花棒600支,49.0,21.0,27.0,27783.0,3.54,24.0,1157.6,PCS,66.0,0.7454709088181863,1.284,0.735,86,"[1, 2, 3, 4]","[56, 6, 2, 3]",A,8,4.0952,2.1191,0.5174,1.0,0.2678,smooth,1,2,1
10002072001,金車奧利多水Pet2000ml,34.0,23.0,30.0,23460.0,13.3,6.0,3910.0,PCS,66.0,0.7445909234846085,2.838,4.727,193,"[1, 2, 3, 4, 6, 12, 36]","[38, 14, 3, 1, 9, 2, 1]",A,20,7.4762,7.2706,0.9725,1.1667,0.6662,erratic,1,5,2
15022013001,雀巢美祿巧克力麥芽飲品TP,33.0,17.0,13.0,7293.0,5.35,24.0,303.9,PCS,66.0,0.7481108648189196,16.2,12.691,1134,"[6, 12, 18, 24, 36, 48, 54, 66]","[32, 6, 5, 22, 1, 2, 1, 1]",A,138,54.0,50.9823,0.9441,1.0,0.8914,erratic,1,36,1
10000022001,可口可樂1250ml,37.0,27.0,29.0,28971.0,15.12,12.0,2414.3,PCS,65.0,0.7485475242079299,4.618,6.36,314,"[1, 2, 3, 4, 5, 6, 10, 12, 24]","[26, 17, 5, 5, 1, 2, 1, 6, 5]",A,40,14.9524,14.7461,0.9862,1.05,0.8785,erratic,1,10,2
14502016001,台酒麵攤-酒燉排骨風味湯麵95g,39.0,33.0,14.0,18018.0,3.63,30.0,600.6,PCS,65.0,0.7509308178197031,6.231,2.171,405,"[5, 10]","[49, 16]",A,217,19.2857,27.2161,1.4112,1.75,0.7148,lumpy,2,15,3
11050025001,泡舒洗潔精-綠茶,41.0,22.0,26.0,23452.0,13.48,12.0,1954.3,PCS,65.0,0.7491975133747771,2.045,2.742,135,"[1, 2, 3, 4, 10, 12]","[50, 6, 3, 2, 2, 3]",A,16,6.4286,5.4182,0.8428,1.05,0.6281,erratic,1,4,1
10000027001,可口可樂纖維+ Pet 600ml,45.0,30.0,25.0,33750.0,15.41,24.0,1406.3,PCS,65.0,0.7487641872635457,15.256,10.276,1312,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 48]","[19, 17, 8, 11, 5, 17, 2, 3, 2, 2]",A,81,32.0,29.6378,0.9262,1.1053,0.6797,erratic,1,21,4
10020002001,貝納頌榛果拿鐵咖啡TP375,40.0,19.0,14.0,10640.0,9.6,24.0,443.3,PCS,65.0,0.7489808503191614,10.913,10.792,753,"[3, 6, 9, 12, 15, 18, 21, 24, 48]","[32, 11, 2, 2, 1, 2, 2, 15, 2]",A,86,35.8571,30.0521,0.8381,1.1053,0.5384,erratic,1,22,1
14511014001,天生好米履歷鷺巡一等糙米2.2kg,35.0,24.0,5.0,4288.0,2.2,1.0,4287.5,PCS,64.0,0.7526374560423993,2.688,1.435,172,"[2, 4, 6]","[51, 4, 9]",A,62,8.1905,7.534,0.9199,1.4,0.3106,intermittent,1,5,5
11103007001,一匙靈Attack抗菌EX濃縮洗衣精,39.0,32.0,31.0,38688.0,17.0,6.0,6448.0,PCS,64.0,0.7517841369310512,2.309,1.509,157,"[1, 2, 3, 4, 5, 6]","[19, 36, 2, 2, 2, 7]",A,17,7.0952,5.7088,0.8046,1.05,0.568,erratic,1,4,3
14830029001,海底雞鮮之味片狀 150g,35.0,27.0,9.0,8505.0,4.88,24.0,354.4,PCS,63.0,0.754317428042866,4.359,4.47,279,"[3, 6, 9, 12, 36]","[50, 10, 1, 2, 1]",A,35,13.2857,12.8536,0.9675,1.1667,0.6578,erratic,1,9,1
14120005001,奧利奧黑白巧克力餅乾量販包,44.0,33.0,16.0,23232.0,5.88,12.0,1936.0,PCS,63.0,0.7538974350427493,1.219,0.845,78,"[1, 2, 3, 5, 6]","[58, 3, 1, 1, 1]",B,9,3.7143,3.7033,0.997,1.1053,0.8036,erratic,1,2,1
14010012001,可樂果山葵(哇沙米)口味,47.0,27.0,25.0,31725.0,2.18,12.0,2643.8,PCS,63.0,0.7536874385426909,1.646,1.351,107,"[1, 2, 4, 5, 6]","[46, 12, 1, 3, 3]",A,12,5.0952,4.0976,0.8042,1.1053,0.4877,smooth,1,3,1
11101028001,一匙靈制菌超濃縮洗衣粉補充包,36.0,25.0,23.0,20700.0,11.2,6.0,3450.0,PCS,63.0,0.7528474525424577,2.649,2.135,196,"[1, 2, 3, 4, 5, 6, 9, 10, 11]","[20, 34, 3, 8, 2, 3, 2, 1, 1]",A,23,9.3333,7.8507,0.8411,1.1667,0.4603,smooth,1,6,2
10032015001,麥香阿薩姆奶茶Pet600ml,41.0,27.0,24.0,26568.0,16.1,24.0,1107.0,PCS,62.0,0.7553507441542641,13.2,13.647,924,"[1, 3, 4, 5, 7, 8, 12, 17, 19, 24, 31, 48, 72]","[3, 5, 23, 3, 1, 9, 1, 2, 1, 17, 1, 3, 1]",A,95,40.5714,32.8216,0.809,1.1053,0.4947,erratic,1,24,2
14244999001,Sunny Ranch 無調味綜合堅果1130G,39.0,28.0,18.0,19656.0,8.06,6.0,3276.0,PCS,62.0,0.7561773970433826,1.29,0.524,80,"[1, 2, 3]","[46, 14, 2]",B,26,3.8095,4.5455,1.1932,1.9091,0.2575,intermittent,2,2,2
12100026001,白人牙膏特特號,53.0,36.0,26.0,49608.0,15.78,72.0,689.0,PCS,62.0,0.7555574073765438,5.156,4.087,330,"[3, 6, 9, 12, 18, 24]","[40, 16, 2, 3, 2, 1]",A,35,15.7143,11.3011,0.7192,1.05,0.4437,smooth,1,9,1
14001075001,明治蘇打餅乾,50.0,25.0,35.0,43750.0,6.02,40.0,1093.8,PCS,62.0,0.7557640705988233,2.381,4.152,150,"[1, 2, 3, 4, 6, 8, 10, 32]","[38, 12, 4, 5, 1, 1, 1, 1]",A,18,7.1429,7.8822,1.1035,1.05,1.1125,erratic,2,4,1
10041032001,舒味思氣泡水Pet500ml,42.0,25.0,24.0,25200.0,12.82,24.0,1050.0,PCS,61.0,0.758017366377227,12.59,10.95,768,"[4, 8, 24, 48]","[26, 14, 19, 2]",A,76,36.5714,23.3679,0.639,1.1667,0.2016,smooth,1,18,2
10035013001,味丹冬瓜茶Pet560ml,40.0,27.0,24.0,25920.0,14.9,24.0,1080.0,PCS,61.0,0.7576107064882251,15.111,14.992,952,"[4, 8, 12, 16, 20, 24, 28, 48, 80]","[29, 5, 3, 2, 1, 17, 1, 4, 1]",A,108,41.5238,40.1692,0.9674,1.1053,0.7506,erratic,1,29,3
14111008001,純黑糖沙琪瑪,50.0,28.0,21.0,29400.0,4.726,10.0,2940.0,PCS,61.0,0.7586273562107299,1.333,0.95,84,"[1, 2, 8]","[48, 14, 1]",B,10,4.0,4.0,1.0,1.1053,0.809,erratic,1,2,1
14510233001,樂米穀場初雪美姬米 1.5Kg,35.0,24.0,5.0,4288.0,1.5,1.0,4287.5,PCS,61.0,0.7592373460442325,2.587,1.766,163,"[1, 2, 3, 4, 5, 6]","[26, 11, 7, 9, 2, 8]",A,18,7.7619,6.0984,0.7857,1.1667,0.3823,smooth,1,5,2
14612034001,奧利塔冷壓純橄欖油 1L,28.0,23.0,29.0,18676.0,12.75,9.0,2075.1,PCS,61.0,0.7594406759887335,1.694,1.338,105,"[1, 2, 3, 4, 5, 9]","[40, 12, 5, 3, 1, 1]",A,13,5.0,5.5588,1.1118,1.2353,0.8101,erratic,2,3,1
10020033001,韋恩特濃咖啡Can320ml,40.0,27.0,13.0,14040.0,9.94,24.0,585.0,PCS,61.0,0.7574073765437243,19.941,14.256,1356,"[4, 8, 12, 16, 20, 24, 40, 44, 48]","[16, 7, 4, 4, 3, 23, 1, 2, 8]",A,153,64.5714,53.2058,0.824,1.1053,0.517,erratic,1,39,2
14620908001,四季釀造醬油870ml,36.0,27.0,29.0,28188.0,13.34,12.0,2349.0,PCS,61.0,0.7596440059332344,2.312,2.805,148,"[1, 2, 3, 4, 5, 6, 12]","[42, 8, 3, 4, 1, 2, 4]",A,19,7.0476,9.1677,1.3008,1.2353,1.1838,erratic,2,5,1
30010002001,永備碳鋅4號電池16入量販包,30.0,26.0,5.0,3900.0,3.0,30.0,130.0,PCS,60.0,0.7634439426009566,1.233,0.465,74,"[1, 2, 3]","[47, 12, 1]",B,8,3.5238,4.0326,1.1444,1.3125,0.7597,erratic,2,2,1
14110056001,野川經典蛋黃派,42.0,32.0,26.0,34944.0,2.25,5.0,6988.8,PCS,60.0,0.7618439692671789,1.484,1.127,95,"[1, 2, 3, 4, 5, 7]","[48, 10, 2, 1, 2, 1]",B,9,3.7619,3.6729,0.9764,1.1667,0.6727,erratic,1,2,2
14612075001,得意的一天100％純橄欖油2L,34.0,23.0,28.0,21896.0,11.7,6.0,3649.3,PCS,60.0,0.7626439559340678,1.869,1.727,114,"[1, 2, 3, 4, 5, 12]","[37, 13, 4, 3, 3, 1]",A,61,5.4286,7.6326,1.406,1.75,0.7061,lumpy,2,4,6
14120054001,迷你Oreo隨手包-巧克力,40.0,30.0,41.0,49200.0,4.16,16.0,3075.0,PCS,60.0,0.7622439626006233,1.29,0.584,80,"[1, 2, 3]","[48, 10, 4]",B,8,3.8095,3.2499,0.8531,1.1667,0.4778,smooth,1,2,1
15020001001,光泉低脂保久牛乳,32.0,15.0,13.0,6240.0,5.28,24.0,260.0,PCS,60.0,0.7630439492675122,23.323,16.587,1446,"[6, 12, 18, 24, 36, 48, 84]","[18, 5, 1, 24, 2, 11, 1]",A,174,68.8571,63.4305,0.9212,1.1053,0.6713,erratic,1,45,1
14001135001,中祥蔬菜餅乾(透明包),38.0,34.0,28.0,36176.0,5.82,30.0,1205.9,PCS,60.0,0.76104398260029,2.853,2.979,194,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 12]","[33, 16, 6, 3, 2, 1, 2, 3, 1, 1]",A,25,9.2381,11.8486,1.2826,1.2353,1.1452,erratic,2,7,1
11051006001,毛寶洗衣槽專用去污劑,50.0,34.0,18.0,30600.0,12.9,12.0,2550.0,PCS,59.0,0.7640339327677872,1.317,0.854,79,"[1, 2, 3, 4, 6]","[49, 7, 2, 1, 1]",B,8,3.7619,2.6059,0.6927,1.0,0.4798,smooth,1,2,1
14121007001,ACE五穀牛奶夾心餅乾,45.0,31.0,26.0,36270.0,4.16,20.0,1813.5,PCS,59.0,0.7654105764903918,1.271,0.715,75,"[1, 2, 3, 4]","[50, 4, 3, 2]",B,8,3.5714,3.2183,0.9011,1.2353,0.4628,smooth,1,2,1
14506070001,五木純麵煮意(菠菜)504g,52.0,39.0,25.0,50700.0,7.28,12.0,4225.0,PCS,59.0,0.7656072398793353,1.344,0.479,82,"[1, 2]","[40, 21]",B,8,3.9048,2.9817,0.7636,1.0,0.5831,erratic,1,2,1
14103155001,本味誠現精選綜合箱,30.0,23.0,24.0,16560.0,0.26,1.0,16560.0,PCS,59.0,0.7652139131014483,1.117,0.324,67,"[1, 2]","[53, 7]",B,7,3.1905,3.2653,1.0234,1.3125,0.5567,erratic,2,2,3
12200017001,情人平版衛生紙,18.0,10.0,8.0,1454.0,0.2,1.0,1453.5,PCS,58.0,0.7669705504908252,25.377,21.365,1548,"[6, 12, 18, 24, 36, 48, 54, 72]","[16, 16, 3, 1, 16, 1, 1, 7]",A,100,42.8571,44.5087,1.0385,1.1053,0.8805,erratic,2,26,3
10001043001,雪碧纖維+ Pet 600ml,45.0,30.0,24.0,32400.0,15.7,24.0,1350.0,PCS,58.0,0.7663905601573308,16.299,12.305,1092,"[4, 8, 12, 16, 24, 48]","[18, 12, 3, 6, 23, 5]",A,76,32.381,33.5119,1.0349,1.1053,0.8737,erratic,2,19,4
12221006001,五月花擦手折疊紙巾,23.0,10.0,31.0,7421.0,1.0,1.0,7421.4,PCS,58.0,0.7671638806019899,1.259,0.442,73,"[1, 2]","[43, 15]",B,7,3.4762,2.3371,0.6723,1.1053,0.3106,smooth,1,1,1
14504038001,味王當歸藥膳包麵78g(特規),30.0,16.0,14.0,6720.0,0.99,10.0,672.0,PCS,58.0,0.7677438709354845,12.931,4.592,750,"[10, 20]","[41, 17]",A,87,35.7143,30.9146,0.8656,1.3125,0.326,smooth,1,22,2
31501003001,妙潔新防漏大師清潔袋--中,56.0,22.0,15.0,18480.0,8.75,15.0,1232.0,PCS,58.0,0.768130531157814,2.492,1.18,147,"[1, 2, 3, 4, 6]","[2, 45, 1, 7, 4]",A,70,7.0,8.0994,1.1571,1.4,0.6697,lumpy,2,5,2
12010137001,美琪抗菌洗手乳-淨萃青桔,43.0,22.0,24.0,22704.0,9.9,12.0,1892.0,PCS,57.0,0.7687005216579723,1.241,0.432,72,"[1, 2]","[44, 14]",B,8,3.4286,4.3194,1.2598,1.1053,1.3431,erratic,2,2,1
30011002001,永備碳鋅3號電池16入量販包,30.0,13.0,19.0,7410.0,6.0,30.0,247.0,PCS,57.0,0.7700304994916751,1.193,0.48,68,"[1, 2, 3]","[48, 7, 2]",B,29,3.2381,3.767,1.1633,1.5,0.5664,lumpy,2,2,1
14851063001,席瑞思貓食-鮭魚明蝦口味1.5kg,40.0,32.0,24.0,30720.0,9.81,6.0,5120.0,PCS,56.0,0.7713371443809269,2.864,1.624,169,"[1, 2, 3, 4, 6, 8]","[3, 38, 2, 7, 8, 1]",A,21,7.6667,7.6376,0.9962,1.1053,0.8021,erratic,1,5,4
14502047001,媽媽麵紅蔥肉燥風味(包)80g,38.0,33.0,14.0,17556.0,3.09,30.0,585.2,PCS,56.0,0.7711504808253196,11.148,9.46,680,"[5, 10, 15, 25, 30, 35]","[34, 13, 2, 4, 6, 2]",A,89,32.381,43.5207,1.344,1.1667,1.4101,erratic,2,24,1
15023003001,義美豆奶250ml,34.0,20.0,11.0,7480.0,6.73,24.0,311.7,PCS,56.0,0.7715238079365344,17.0,11.692,1020,"[1, 5, 6, 12, 18, 24, 36, 48]","[1, 1, 18, 12, 3, 20, 1, 4]",A,118,48.5714,54.13,1.1144,1.3125,0.7073,erratic,2,31,1
14121119001,奧利奧花生醬巧克力口味夾心餅乾隨手包,32.0,19.0,27.0,16416.0,3.85,12.0,1368.0,PCS,56.0,0.7705904901584973,1.536,1.334,86,"[1, 2, 3, 4, 5, 6, 8]","[43, 7, 2, 1, 1, 1, 1]",B,8,4.0952,2.7369,0.6683,1.1667,0.2348,smooth,1,2,1
14021055001,樂事青檸享清新,51.0,29.0,26.0,38454.0,2.1,12.0,3204.5,PCS,56.0,0.77040382660289,1.526,1.681,87,"[1, 2, 3, 5, 6, 12]","[45, 8, 1, 1, 1, 1]",B,10,4.1429,4.7884,1.1558,1.05,1.2254,erratic,2,2,1
15023017001,義美無加糖元氣豆奶250ml,35.0,20.0,11.0,7700.0,6.57,24.0,320.8,PCS,56.0,0.7717104714921418,32.667,30.438,2058,"[6, 12, 18, 24, 30, 48, 72, 90, 96, 120]","[15, 2, 5, 23, 2, 6, 2, 1, 5, 2]",A,261,98.0,126.7028,1.2929,1.1667,1.2935,erratic,2,70,2
14220141001,BF薄荷岩鹽檸檬糖138G,41.0,22.0,28.0,25256.0,4.46,24.0,1052.3,PCS,56.0,0.7707771537141047,1.536,1.22,86,"[1, 2, 3, 4, 5, 8]","[41, 8, 4, 1, 1, 1]",B,9,4.0952,4.265,1.0415,1.1667,0.7862,erratic,2,2,1
14223018001,Skittles彩虹糖家庭號混合水果,39.0,34.0,24.0,31824.0,4.96,24.0,1326.0,PCS,55.0,0.7735471075482075,1.327,0.883,73,"[1, 2, 3, 4, 6]","[45, 6, 2, 1, 1]",B,8,3.4762,3.3707,0.9697,1.1667,0.6614,erratic,1,2,1
10020015001,伯朗曼特寧咖啡Can240ml,40.0,27.0,10.0,10800.0,7.21,24.0,450.0,PCS,55.0,0.772080465325578,17.613,11.336,1092,"[6, 12, 18, 24, 30, 48]","[20, 10, 3, 24, 1, 4]",A,133,52.0,48.7196,0.9369,1.1053,0.6979,erratic,1,35,2
10021015001,舒跑S健康補給飲料Pet590ml,43.0,29.0,24.0,29928.0,16.27,24.0,1247.0,PCS,55.0,0.7722637956034066,19.254,13.442,1136,"[4, 8, 12, 16, 20, 24, 48]","[12, 9, 4, 1, 2, 24, 7]",A,128,54.0952,44.8931,0.8299,1.3125,0.2791,smooth,1,33,3
14001033001,家樂福紫菜蘇打,46.0,42.0,30.0,57960.0,5.7,12.0,4830.0,PCS,55.0,0.7728137864368927,1.833,2.001,110,"[1, 2, 3, 4, 6, 8, 12]","[42, 9, 4, 1, 1, 2, 1]",B,10,4.2857,4.149,0.9681,1.2353,0.5654,erratic,1,2,1
14011004001,多力多滋派對分享包黃金起司,52.0,33.0,32.0,54912.0,2.99,12.0,4576.0,PCS,55.0,0.7729971167147214,1.509,1.632,83,"[1, 2, 3, 4, 12]","[44, 6, 1, 3, 1]",B,9,3.9524,4.5769,1.158,1.1053,1.1191,erratic,2,2,1
14104086001,奇比樂奶焗香蔥餅乾,46.0,26.0,37.0,44252.0,5.45,18.0,2458.4,PCS,55.0,0.7731804469925502,1.544,0.847,88,"[1, 2, 3, 4, 5]","[35, 16, 4, 1, 1]",B,9,4.1905,4.2145,1.0057,1.2353,0.6262,erratic,2,2,1
14001003001,海太天然酵母蘇打餅,37.0,38.0,23.0,32338.0,4.28,18.0,1796.6,PCS,55.0,0.772630456159064,1.328,0.685,77,"[1, 2, 3, 4]","[45, 8, 4, 1]",B,7,3.6667,2.5166,0.6863,1.05,0.3996,smooth,1,2,1
10041039001,味丹多喝水MORE氣泡水Pet560ml,42.0,28.0,24.0,28224.0,14.6,24.0,1176.0,PCS,54.0,0.7746337561040649,10.691,10.668,588,"[4, 8, 16, 24, 48]","[29, 12, 1, 11, 2]",A,67,28.0,30.0133,1.0719,1.0,1.149,erratic,2,17,2
14242133001,機上嚴選-鋪物語米果(輕巧包)30包入,55.0,41.0,26.0,58630.0,6.004,8.0,7328.8,PCS,54.0,0.775713738104365,1.464,1.128,82,"[1, 2, 3, 4, 6]","[44, 6, 2, 2, 2]",B,9,3.4286,5.3063,1.5477,1.2353,1.7598,erratic,2,2,2
10033026001,茶裏王台式綠茶微甜Pet1250ml,36.0,27.0,31.0,30132.0,16.0,12.0,2511.0,PCS,54.0,0.7744537591040149,10.898,8.36,643,"[1, 2, 3, 4, 5, 6, 7, 12, 18, 24, 30]","[2, 7, 3, 5, 3, 7, 1, 18, 2, 8, 3]",A,40,15.1905,14.6616,0.9652,1.3125,0.4671,smooth,1,10,4
14700026001,茂喜綠豆400g,36.0,31.0,13.0,14508.0,5.2,12.0,1209.0,PCS,54.0,0.776433726104565,1.618,1.284,89,"[1, 2, 3, 4, 5, 7]","[41, 4, 5, 2, 2, 1]",B,10,4.2381,4.1461,0.9783,1.1053,0.77,erratic,1,2,1
14850034001,寶多福美食犬餐牛肉口味15kg,80.0,44.0,14.0,49280.0,15.8,1.0,49280.0,PCS,54.0,0.776793720104665,1.691,1.184,93,"[1, 2, 3, 4, 5, 6]","[33, 15, 3, 1, 1, 2]",B,4,1.5238,1.167,0.7658,1.3125,0.2,smooth,1,1,4
10000013001,百事可樂 Can250ml,41.0,28.0,10.0,11480.0,7.03,24.0,478.3,PCS,53.0,0.7769703838269362,26.264,7.082,1392,"[24, 48]","[48, 5]",A,704,66.2857,85.4969,1.2898,1.6154,0.6499,lumpy,2,47,6
14023115001,華元波的多洋芋片-鹽之花風味,40.0,29.0,26.0,30160.0,1.31,6.0,5026.7,PCS,53.0,0.7776770387160215,1.368,0.938,78,"[1, 2, 3, 5, 6]","[45, 8, 2, 1, 1]",B,7,3.3333,2.2211,0.6663,1.05,0.3738,smooth,1,1,2
31567031001,無塵氏茶樹抗菌擦拭拖地兩用布,37.0,20.0,14.0,10360.0,3.4,12.0,863.3,PCS,53.0,0.7790903484941918,2.764,1.885,152,"[1, 2, 3, 4, 5, 6]","[14, 25, 1, 2, 1, 12]",A,91,7.2381,11.9704,1.6538,1.4,1.6874,lumpy,2,6,2
14000050001,傳六二色綜合14袋入豆子,41.0,30.0,28.0,34440.0,3.5,8.0,4305.0,PCS,53.0,0.7773237112714788,1.241,0.512,67,"[1, 2, 3]","[43, 9, 2]",B,7,3.1905,2.8039,0.8788,1.2353,0.4303,smooth,1,2,1
14023149001,樂事海鹽黑胡椒,50.0,29.0,25.0,36250.0,1.7,12.0,3020.8,PCS,53.0,0.7778537024382927,1.25,0.548,70,"[1, 2, 3]","[45, 8, 3]",B,7,3.3333,2.3523,0.7057,1.05,0.4253,smooth,1,1,1
14104151001,健司牛奶餅乾21入,52.0,43.0,24.0,53664.0,6.04,8.0,6708.0,PCS,53.0,0.778030366160564,1.436,0.938,79,"[1, 2, 3, 4, 6]","[40, 11, 1, 2, 1]",B,8,3.7619,3.8328,1.0188,1.1667,0.746,erratic,2,2,1
14805899001,名屋嚴選牛奶花生320g,41.0,27.0,13.0,14391.0,9.74,24.0,599.6,PCS,53.0,0.7789136847719205,20.0,13.871,1200,"[6, 12, 18, 24, 30, 42, 48, 60]","[18, 8, 5, 19, 2, 1, 6, 1]",A,147,57.1429,69.3673,1.2139,1.1053,1.2398,erratic,2,39,2
