item_code,item_name,abc_kmeans,distribution,mean_order_freq,std_order_freq,cv,cv_class,full_class
10032010001,立頓鮮漾綠奶茶TP250ml 立頓鮮漾綠奶茶,A,poisson,22.3333,4.7258,0.2116,0,high demand - stable
10032011001,阿薩姆草莓奶茶TP250ml,A,poisson,5.8095,2.4103,0.4149,0,high demand - stable
10032013001,統一麥香奶茶TP375ml,A,poisson,31.0,5.5678,0.1796,0,high demand - stable
10032014001,御茶園特上奶茶550ml 御茶園特上奶茶,A,poisson,3.0476,1.7457,0.5728,1,high demand - volatile
10032015001,麥香阿薩姆奶茶Pet600ml,A,poisson,3.3333,1.8257,0.5477,1,high demand - volatile
10032016001,御茶園特上奶茶250ml,A,poisson,30.6667,5.5377,0.1806,0,high demand - stable
10032019001,午后時光阿薩姆奶茶250ml,A,poisson,11.0952,3.331,0.3002,0,high demand - stable
10032020001,紅茶花伝皇家奶茶Pet 470ml,A,poisson,5.5238,2.3503,0.4255,0,high demand - stable
10032023001,紅牌蜂蜜奶茶 300ml 紅牌蜂蜜奶茶TP,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
10032046001,阿薩姆蘋果奶茶TP250ml,A,poisson,4.619,2.1492,0.4653,0,high demand - stable
10032047001,阿薩姆原味奶茶TP250ml,A,poisson,26.9524,5.1916,0.1926,0,high demand - stable
10032048001,立頓英式奶茶535ml,B,poisson,1.1429,1.069,0.9354,1,medium demand - volatile
10032049001,義美錫蘭奶茶 250ML,A,poisson,8.9524,2.9921,0.3342,0,high demand - stable
10032052001,雀巢茶品阿薩姆慢火奶茶 Pet 500ml 雀巢阿薩姆奶茶,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
10032054001,阿薩姆茶會烏龍奶茶 330ml,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
10032055001,光泉午后時光重乳奶茶330ml 光泉重乳奶茶TP,A,poisson,6.1905,2.4881,0.4019,0,high demand - stable
10032059001,伯朗絲絨奶茶 580ml,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
10032064001,午后時光伯爵奶茶250ml,A,poisson,7.5714,2.7516,0.3634,0,high demand - stable
10032081001,紅茶花伝太妃糖風味岩鹽奶茶470ml 太妃糖岩鹽奶茶,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
10033001001,原萃冷萃日式深蒸綠茶 450ml 原萃冷萃綠茶Pet,A,poisson,2.2381,1.496,0.6684,1,high demand - volatile
10033002001,冷泡茶春釀綠茶微甜Pet1235ml 冷泡春釀綠1235,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
10033003001,光泉冷泡茶春釀綠茶微甜Pet585,A,poisson,3.0952,1.7593,0.5684,1,high demand - volatile
