sku_i,sku_j,cooc,n_i,n_j,jaccard
14130007001,14501063001,23,404,521,0.025498891352549888
14010040001,14244003001,39,1258,311,0.025490196078431372
10033043001,14502009001,56,1043,1210,0.02548930359581247
14131033001,14505009001,30,658,549,0.025488530161427356
14000073001,14133003001,21,350,495,0.025485436893203883
14011053001,14132031001,21,548,297,0.025485436893203883
14023015001,14023056001,53,225,1908,0.02548076923076923
14121019001,14501045001,24,407,559,0.025477707006369428
14000197001,14130007001,22,482,404,0.02546296296296296
10021025001,14000057001,61,1666,791,0.025459098497495825
10031005001,14112007001,32,645,644,0.02545743834526651
14001047001,14011034001,20,446,360,0.02544529262086514
14501011001,14502077001,21,361,486,0.025423728813559324
14133003001,14502011001,30,495,715,0.025423728813559324
10033064001,14023056001,58,433,1908,0.025405168637757335
10033004001,14503003001,76,621,2447,0.02540106951871658
14501022001,14820012001,24,498,471,0.025396825396825397
14500000001,14500037001,41,1183,473,0.025386996904024767
10010004001,10033037001,23,408,521,0.025386313465783666
14010011001,14132031001,20,511,297,0.025380710659898477
10021025001,10034025001,51,1666,395,0.025373134328358207
14500000001,14505115001,35,1183,232,0.025362318840579712
14023006001,14023056001,53,235,1908,0.025358851674641147
10034011001,10035035001,24,229,742,0.025343189017951427
14010040001,14131025001,37,1258,239,0.025342465753424658
14000057001,14000196001,28,791,342,0.025339366515837104
14501011001,14505041001,21,361,489,0.025331724969843185
14010011001,14104002001,21,511,339,0.025331724969843185
10034019001,14101025001,25,529,483,0.025329280648429583
10021026001,10034004001,69,2552,242,0.025321100917431193
10031013001,14131047001,32,713,583,0.02531645569620253
14112007001,14501012001,30,644,572,0.025295109612141653
14011032001,14501063001,24,452,521,0.02528977871443625
10033074001,14501010001,24,273,700,0.02528977871443625
14505013001,14831002001,25,797,217,0.025278058645096056
10021008001,10032047001,32,754,544,0.02527646129541864
14010011001,14121014001,23,511,422,0.025274725274725275
14023056001,14831007001,67,1908,810,0.025273481705016976
14000197001,14505016001,28,482,654,0.02527075812274368
14502009001,14502111001,36,1210,251,0.02526315789473684
14831021001,14840003001,22,181,712,0.02525832376578645
14104012001,14505016001,27,442,654,0.025257249766136577
14003041001,14102249001,27,331,765,0.025257249766136577
14104012001,14112013001,32,442,857,0.025256511444356748
14112013001,14501011001,30,857,361,0.025252525252525252
10034025001,10035035001,28,395,742,0.025247971145175834
14010040001,14110106001,38,1258,286,0.025232403718459494
10000011001,10033025001,41,1063,603,0.02523076923076923
14011024001,14023056001,53,246,1908,0.025226082817705855
14023056001,14110054001,53,1908,246,0.025226082817705855
14011059001,14502014001,28,339,799,0.025225225225225224
14505016001,14505031001,21,654,200,0.025210084033613446
10033043001,14011028001,37,1043,462,0.025204359673024524
14500000001,14833024001,34,1183,200,0.025203854707190512
10032047001,14102250001,30,544,677,0.02518891687657431
10002006001,14840006001,27,393,706,0.025186567164179104
14000073001,14112014001,21,350,505,0.025179856115107913
14020026001,14121014001,32,881,422,0.025177025963808025
14503003001,14505031001,65,2447,200,0.02517428350116189
10010002001,10034019001,30,693,529,0.025167785234899327
10010035001,10033037001,23,416,521,0.02516411378555799
14021010001,14200069001,20,561,254,0.025157232704402517
14000057001,14000073001,28,791,350,0.025157232704402517
14023056001,14501014001,58,1908,456,0.02515177797051171
14112014001,14131075001,21,505,351,0.025149700598802394
14020053001,14102249001,30,458,765,0.025146689019279127
14100003001,14501045001,26,501,559,0.025145067698259187
10032016001,10033064001,26,627,433,0.025145067698259187
10033043001,14804007001,57,1043,1281,0.025143361270401413
14502011001,14821003001,36,715,753,0.025139664804469275
14003029001,14011003001,27,358,743,0.025139664804469275
14011003001,14130016001,23,743,195,0.025136612021857924
14112014001,14244003001,20,505,311,0.02512562814070352
14100003001,14203017001,29,501,683,0.025108225108225107
14113066001,14502011001,29,469,715,0.025108225108225107
14010040001,14121136001,35,1258,171,0.025107604017216643
14132031001,14203017001,24,297,683,0.02510460251046025
10031001001,14112013001,37,654,857,0.025101763907734057
14104017001,14502014001,26,263,799,0.025096525096525095
14000006001,14104118001,22,448,451,0.02508551881413911
14011003001,14014020001,23,743,197,0.025081788440567066
10032013001,10035035001,34,648,742,0.025073746312684365
14502004001,14503003001,66,252,2447,0.025066464109380935
14500000001,14832018001,38,1183,371,0.025065963060686015
14104129001,14130007001,20,414,404,0.02506265664160401
14500023001,14505016001,22,246,654,0.025056947608200455
14000073001,14113066001,20,350,469,0.025031289111389236
14001012001,14102249001,23,177,765,0.025027203482045703
14130007001,14500013001,23,404,538,0.025027203482045703
14023056001,14102258001,55,1908,345,0.02502274795268426
14003041001,14112013001,29,331,857,0.025021570319240724
14112014001,14203017001,29,505,683,0.025021570319240724
14112013001,14121106001,33,857,495,0.025018953752843062
14104002001,14503003001,68,339,2447,0.025018395879323033
10021026001,10033037001,75,2552,521,0.025016677785190126
14121014001,14503003001,70,422,2447,0.025008931761343337
10032016001,14112007001,31,627,644,0.025
14000057001,14501063001,32,791,521,0.025
14000197001,14001042001,23,482,461,0.025
14020053001,14500000001,40,458,1183,0.024984384759525295
14011095001,14020026001,27,227,881,0.02497687326549491
14000017001,14011053001,22,355,548,0.024971623155505107
14000197001,14011059001,20,482,339,0.024968789013732832
14203017001,14505009001,30,683,549,0.024958402662229616
14020026001,14022032001,28,881,269,0.024955436720142603
14831002001,14831007001,25,217,810,0.0249500998003992
14101025001,14104002001,20,483,339,0.02493765586034913
14010040001,14104017001,37,1258,263,0.024932614555256066
10000998001,14821003001,34,645,753,0.024926686217008796
10031013001,14501063001,30,713,521,0.024916943521594685
14500000001,14820014001,37,1183,339,0.024915824915824916
14020026001,14501045001,35,881,559,0.02491103202846975
14501063001,14505009001,26,521,549,0.02490421455938697
14131033001,14805012001,51,658,1441,0.02490234375
14505016001,14804007001,47,654,1281,0.02489406779661017
14020053001,14505041001,23,458,489,0.024891774891774892
14011052001,14104012001,22,464,442,0.024886877828054297
10033018001,14102250001,32,642,677,0.024864024864024864
10000011001,10032016001,41,1063,627,0.024863553668890235
14112007001,14502014001,35,644,799,0.024857954545454544
14500013001,14805012001,48,538,1441,0.024857586742620404
14010011001,14021010001,26,511,561,0.0248565965583174
10010002001,10032047001,30,693,544,0.024855012427506214
14833009001,14840006001,21,160,706,0.02485207100591716
14503000001,14831007001,29,386,810,0.024850042844901457
10033064001,14010040001,41,433,1258,0.02484848484848485
10035035001,14011003001,36,742,743,0.024844720496894408
14002002001,14112007001,23,305,644,0.024838012958963283
14133023001,14501063001,26,552,521,0.024832855778414518
14112014001,14505899001,22,505,403,0.024830699774266364
14503019001,14505009001,25,483,549,0.024826216484607744
10021025001,14500000001,69,1666,1183,0.024820143884892086
14110015001,14502011001,31,565,715,0.024819855884707767
14001047001,14023056001,57,446,1908,0.024814976055724858
14003041001,14133003001,20,331,495,0.02481389578163772
14011003001,14804007001,49,743,1281,0.02481012658227848
14100003001,14805012001,47,501,1441,0.024802110817941952
14001047001,14503003001,70,446,2447,0.02479631597591215
14102249001,14112018001,24,765,227,0.024793388429752067
14011095001,14102249001,24,227,765,0.024793388429752067
14020026001,14023006001,27,881,235,0.024793388429752067
14131041001,14503003001,71,489,2447,0.024781849912739965
14011028001,14501012001,25,462,572,0.024777006937561942
14121019001,14503003001,69,407,2447,0.024775583482944345
14509001001,14832021001,22,229,681,0.024774774774774775
14132015001,14505041001,22,421,489,0.024774774774774775
14104012001,14502014001,30,442,799,0.02477291494632535
10002018001,10021025001,60,816,1666,0.02477291494632535
10035035001,14023056001,64,742,1908,0.02474864655839134
10002005001,14502011001,26,362,715,0.024738344433872503
15020047001,15021001001,21,609,261,0.024734982332155476
14020053001,14133003001,23,458,495,0.024731182795698924
10032006001,14502011001,34,694,715,0.024727272727272726
14102250001,14505014001,27,677,442,0.024725274725274724
10002018001,14133023001,33,816,552,0.024719101123595506
14001047001,14502011001,28,446,715,0.02471315092674316
10002006001,14500000001,38,393,1183,0.0247074122236671
14011095001,14112007001,21,227,644,0.024705882352941175
10034014001,10035035001,23,212,742,0.024704618689581095
10002018001,14010040001,50,816,1258,0.024703557312252964
10034019001,14502014001,32,529,799,0.024691358024691357
14110084001,14112013001,26,222,857,0.024691358024691357
14504055001,14840003001,24,284,712,0.024691358024691357
14000006001,14020026001,32,448,881,0.02467232074016962
14003041001,14131047001,22,331,583,0.02466367713004484
14011003001,14121136001,22,743,171,0.02466367713004484
14000014001,14131033001,20,173,658,0.02466091245376079
14023056001,14110009001,58,1908,502,0.02465986394557823
14801002001,14804007001,36,215,1281,0.024657534246575342
14011059001,14501010001,25,339,700,0.02465483234714004
10001006001,14010040001,44,571,1258,0.02464985994397759
14001047001,14133023001,24,446,552,0.024640657084188913
14805013001,14821003001,29,453,753,0.02463891248937978
10000026001,10034042001,29,506,700,0.02463891248937978
14500037001,14505014001,22,473,442,0.02463605823068309
14020031001,14131047001,20,249,583,0.024630541871921183
14101025001,14102249001,30,483,765,0.024630541871921183
14804007001,14831002001,36,1281,217,0.024623803009575923
10021025001,10030013001,48,1666,332,0.024615384615384615
14104118001,14502011001,28,451,715,0.02460456942003515
14101025001,14500000001,40,483,1183,0.024600246002460024
14000060001,14131033001,20,175,658,0.024600246002460024
14110015001,14132229001,20,565,268,0.024600246002460024
14102250001,14804007001,47,677,1281,0.024594453165881738
14001042001,14104129001,21,461,414,0.02459016393442623
14011028001,14500013001,24,462,538,0.02459016393442623
14102258001,14503003001,67,345,2447,0.024587155963302753
10000011001,10002008001,35,1063,396,0.02457865168539326
14010034001,14102249001,26,319,765,0.024574669187145556
14131047001,14502009001,43,583,1210,0.02457142857142857
10021025001,10032047001,53,1666,544,0.024571163653222067
10021035001,10033025001,30,648,603,0.02457002457002457
14102258001,14131041001,20,345,489,0.02457002457002457
14112016001,14133023001,20,282,552,0.02457002457002457
14011031001,14021010001,21,315,561,0.02456140350877193
14112013001,14244003001,28,857,311,0.02456140350877193
14020026001,14244017001,25,881,162,0.02455795677799607
14023006001,14203017001,22,235,683,0.024553571428571428
14000196001,14011003001,26,342,743,0.024551463644948063
10033018001,14503003001,74,642,2447,0.024543946932006632
14010247001,14110009001,20,333,502,0.024539877300613498
14001042001,14502009001,40,461,1210,0.024524831391784182
14000039001,14113066001,23,492,469,0.024520255863539446
14611010001,14805012001,51,690,1441,0.02451923076923077
14001045001,14023056001,54,349,1908,0.02451202905129369
14102250001,14121062001,20,677,159,0.024509803921568627
10031001001,10033064001,26,654,433,0.024505183788878417
14501045001,14804007001,44,559,1281,0.024498886414253896
14000006001,14500000001,39,448,1183,0.024497487437185928
14102250001,14505138001,23,677,285,0.024494142705005325
14010036001,14011003001,23,219,743,0.024494142705005325
14001042001,14100003001,23,461,501,0.024494142705005325
14000006001,14102249001,29,448,765,0.024493243243243243
14102246001,14505016001,24,350,654,0.024489795918367346
14805012001,14820013001,42,1441,316,0.024489795918367346
14000197001,14112013001,32,482,857,0.02448355011476664
14011095001,14023056001,51,227,1908,0.024472168905950095
14022032001,14023056001,52,269,1908,0.02447058823529412
14003029001,14503003001,67,358,2447,0.024470416362308255
14011028001,14100003001,23,462,501,0.02446808510638298
14133023001,14805013001,24,552,453,0.024464831804281346
14001047001,14501045001,24,446,559,0.024464831804281346
10033064001,14501012001,24,433,572,0.024464831804281346
14020053001,14502011001,28,458,715,0.02445414847161572
10032006001,14501063001,29,694,521,0.024451939291736932
14010247001,14112014001,20,333,505,0.02444987775061125
14104002001,14131047001,22,339,583,0.024444444444444446
14131041001,14501045001,25,489,559,0.024437927663734114
10000011001,14131041001,37,1063,489,0.02442244224422442
14112007001,14130016001,20,644,195,0.02442002442002442
14022019001,14501012001,21,309,572,0.02441860465116279
14505041001,14805012001,46,489,1441,0.024416135881104035
14505013001,14505917001,26,797,294,0.024413145539906103
14112016001,14503003001,65,282,2447,0.024399399399399398
10032047001,14810016001,24,544,464,0.024390243902439025
10030003001,10033043001,31,259,1043,0.024390243902439025
14133922001,14502014001,27,335,799,0.024390243902439025
14021010001,14131041001,25,561,489,0.024390243902439025
14102246001,14501010001,25,350,700,0.024390243902439025
14001042001,14502014001,30,461,799,0.024390243902439025
14000057001,14000060001,23,791,175,0.024390243902439025
14102249001,14502009001,47,765,1210,0.02437759336099585
14010040001,14132031001,37,1258,297,0.024374176548089592
10021035001,10034019001,28,648,529,0.024369016536118365
14502011001,14505917001,24,715,294,0.024365482233502538
14502004001,14502011001,23,252,715,0.024364406779661018
14001042001,14011052001,22,461,464,0.024363233665559248
14000075001,14131033001,20,183,658,0.024360535931790498
10021025001,14501063001,52,1666,521,0.024355971896955503
10021026001,10035034001,69,2552,350,0.02435580656547829
14011003001,14131075001,26,743,351,0.024344569288389514
14000057001,14010036001,24,791,219,0.02434077079107505
