item_code,item_id,n_slots,s_total,rop_global,rop_per_slot
11040018001,3657,1,24,5,5
14301031001,3658,1,12,8,8
10031022001,3659,1,48,41,41
10022004001,3660,1,120,69,69
14343036001,3661,1,24,3,3
14350011001,3662,1,18,8,8
12020003001,3663,1,102,7,7
14740061001,3664,1,12,4,4
10022024001,3665,1,144,20,20
31531021001,3666,1,160,5,5
12010106001,3667,1,300,21,21
14213055001,3668,1,24,8,8
14320008001,3669,1,24,4,4
12010067001,3670,1,216,4,4
12103016001,3671,1,240,5,5
12010040001,3672,1,48,4,4
14321009001,3673,1,120,6,6
14852005001,3674,1,72,30,30
12101010001,3675,1,288,11,11
14720022001,3676,1,100,4,4
14102223001,3677,1,336,5,5
12327040001,3678,1,12,5,5
14634047001,3679,1,84,6,6
14720030001,3680,1,48,9,9
14601046001,3681,1,60,7,7
14852064001,3682,1,72,9,9
14740016001,3683,1,24,9,9
31644022001,3684,1,48,4,4
12005082009,3685,1,57,3,3
14312014001,3686,1,84,4,4
11010060001,3687,1,12,3,3
12101042001,3688,1,192,4,4
12121037001,3689,1,48,6,6
11030095001,3690,1,48,4,4
12011287001,3691,1,36,3,3
12000051001,3692,1,36,8,8
14225045001,3693,1,96,3,3
30013002001,3694,1,180,3,3
31253002001,3695,1,70,3,3
11100003001,3696,2,8,5,3
10002037001,3697,1,12,4,4
12123101001,3698,1,8,6,6
14833005001,3699,1,72,3,3
12000085001,3700,1,48,4,4
12130001001,3701,1,6,6,6
12011426001,3702,1,12,7,7
14242013001,3703,1,50,7,7
11103314001,3704,1,48,7,7
14226002001,3705,1,72,14,14
10040111001,3706,3,36,31,11
15022022001,3707,1,216,13,13
11030006001,3708,1,48,5,5
14611007001,3709,1,6,3,3
14615053001,3710,1,24,4,4
14616026001,3711,1,36,7,7
11072897001,3712,1,24,4,4
12201059001,3713,2,66,41,21
14840021001,3714,1,108,7,7
12012037001,3715,1,48,10,10
12212008001,3716,1,216,8,8
11075001001,3717,1,36,6,6
12121087001,3718,1,24,5,5
14830049001,3719,1,168,6,6
12022096001,3720,1,144,7,7
14227001001,3721,1,12,4,4
14240008001,3722,1,12,8,8
14620060001,3723,1,12,10,10
12011262001,3724,1,4,3,3
34511049001,3725,2,16,12,6
14210018001,3726,1,48,7,7
12123016002,3727,1,24,18,18
11072008001,3728,1,36,4,4
14831005001,3729,1,192,12,12
14620048001,3730,1,4,3,3
14223171001,3731,1,60,5,5
14200059001,3732,1,50,4,4
12122045001,3733,1,24,3,3
31421024001,3734,1,36,5,5
31533017001,3735,1,64,4,4
30045057002,3736,1,84,18,18
14833065001,3737,1,120,3,3
14853061001,3738,1,40,10,10
12020901001,3739,1,84,3,3
14833082001,3740,1,144,7,7
11042010001,3741,1,24,3,3
14203055001,3742,1,30,6,6
11042027001,3743,1,72,4,4
12012164001,3744,1,48,4,4
14111007001,3745,1,10,3,3
14204067001,3746,1,32,5,5
14311075001,3747,1,36,2,2
14226035001,3748,1,240,11,11
11042022001,3749,1,12,3,3
14240007001,3750,1,20,4,4
12102153001,3751,1,150,3,3
31530027001,3752,1,80,4,4
11022035001,3753,1,24,2,2
10022010001,3754,1,144,19,19
11022056001,3755,1,24,2,2
14222001001,3756,1,30,3,3
12020060001,3757,1,84,4,4
14204100001,3758,1,60,4,4
10022915001,3759,1,120,7,7
12020383001,3760,1,84,5,5
14833069001,3761,1,36,4,4
12020249001,3762,1,96,5,5
12020437001,3763,1,96,4,4
12102136001,3764,1,150,4,4
14833037001,3765,1,36,3,3
10021023001,3766,1,48,30,30
14852020001,3767,1,96,9,9
14210135001,3768,1,48,4,4
12102042001,3769,1,160,3,3
11022087001,3770,1,12,7,7
14320899001,3771,1,30,5,5
14312017001,3772,1,36,5,5
15081020001,3773,1,40,4,4
12011184001,3774,1,24,4,4
14310071001,3775,1,24,6,6
31504015001,3776,1,12,5,5
12016026001,3777,1,216,5,5
14244005001,3778,1,12,3,3
12011264001,3779,1,24,2,2
14300113001,3780,1,45,9,9
11010026001,3781,1,12,5,5
11031041001,3782,1,72,3,3
12020133001,3783,1,72,4,4
11030195001,3784,1,72,3,3
11030183002,3785,1,60,3,3
11030180001,3786,1,72,3,3
14303021001,3787,1,12,3,3
12011282001,3788,1,24,2,2
14301110001,3789,1,36,3,3
31500012001,3790,1,72,3,3
11031049001,3791,1,60,8,8
10040014001,3792,2,96,67,34
12012196001,3793,1,144,11,11
12022043001,3794,1,102,3,3
12011120001,3795,1,12,3,3
11021025001,3796,1,24,5,5
10033029001,3797,1,48,30,30
14300021001,3798,1,60,3,3
12103029001,3799,1,144,8,8
31421040001,3800,1,48,3,3
14210031001,3801,1,48,2,2
14210025001,3802,1,105,3,3
14244060001,3803,1,36,4,4
10035027001,3804,1,48,7,7
14244935001,3805,1,12,3,3
10034041001,3806,1,48,43,43
14223048001,3807,1,12,4,4
31422013001,3808,1,48,5,5
11021007001,3809,1,4,2,2
31422017001,3810,1,48,3,3
12011158002,3811,1,24,4,4
14830013001,3812,1,144,7,7
14850197001,3813,1,10,4,4
14850099001,3814,1,4,3,3
12011213001,3815,1,24,3,3
31423009001,3816,1,60,4,4
12011117001,3817,1,36,7,7
31254009001,3818,1,120,4,4
12100103001,3819,1,120,4,4
11020003001,3820,1,12,4,4
11032015001,3821,1,60,5,5
11020008001,3822,1,24,17,17
12011326001,3823,1,12,2,2
11032221001,3824,1,24,5,5
14243027001,3825,1,60,4,4
31421034001,3826,1,24,3,3
12011351001,3827,1,12,2,2
14310169001,3828,1,36,6,6
15022019001,3829,1,96,10,10
10040024001,3830,1,24,14,14
10053904001,3831,1,72,10,10
14242044001,3832,1,20,3,3
14203005001,3833,1,20,5,5
14225933001,3834,1,324,3,3
12020927001,3835,1,50,4,4
11010058001,3836,1,12,2,2
12100101001,3837,1,48,4,4
11040058001,3838,1,36,4,4
12034094001,3839,1,36,10,10
14201003001,3840,1,20,4,4
12011051001,3841,1,12,3,3
14201002001,3842,1,10,6,6
14303039001,3843,1,24,2,2
12011094001,3844,1,24,3,3
14225023001,3845,1,636,6,6
10023124001,3846,1,5,3,3
10040031001,3847,2,48,43,22
14303927001,3848,1,24,2,2
11010045001,3849,1,6,3,3
12011063001,3850,1,24,2,2
11020013001,3851,1,24,3,3
11031917001,3852,1,60,3,3
14304047001,3853,1,24,3,3
14225029001,3854,1,636,5,5
14304062001,3855,1,36,2,2
10040056001,3856,2,24,22,11
31501907002,3857,1,30,4,4
14210084001,3858,1,12,4,4
14243055001,3859,1,80,2,2
12012108001,3860,1,48,10,10
31607015001,3861,1,144,3,3
12103031001,3862,1,132,3,3
12123017001,3863,1,37,5,5
12000372001,3864,1,36,3,3
12122012001,3865,1,24,17,17
12122019001,3866,1,36,8,8
12122023002,3867,1,24,11,11
14505913001,3868,1,8,3,3
14620058001,3869,1,36,3,3
10002918001,3870,2,24,17,9
14505996001,3871,1,8,2,2
12000320001,3872,1,36,2,2
12000314001,3873,1,30,2,2
14620036001,3874,1,24,5,5
12000261001,3875,1,24,4,4
12000260001,3876,1,42,2,2
12121103001,3877,1,72,12,12
14506057001,3878,1,96,8,8
12123032001,3879,1,36,5,5
14011022001,3880,1,24,3,3
12123043001,3881,1,48,4,4
14616060001,3882,1,36,9,9
12123068001,3883,1,24,4,4
12000221001,3884,1,36,3,3
11072036001,3885,1,48,9,9
14506076001,3886,1,12,3,3
14010283001,3887,1,48,3,3
12000191001,3888,1,36,3,3
12123129001,3889,1,71,8,8
14013006001,3890,1,12,2,2
14013015001,3891,1,36,3,3
12106107001,3892,1,312,5,5
11061052001,3893,1,20,2,2
12002949001,3894,1,45,9,9
14023140001,3895,1,12,3,3
12002103001,3896,1,36,2,2
11061001002,3897,1,30,2,2
11061008001,3898,1,75,4,4
12002071001,3899,1,48,3,3
12002062001,3900,1,24,7,7
32502011001,3901,5,120,103,21
12112025001,3902,1,84,3,3
11061028001,3903,1,112,3,3
12002010001,3904,1,24,5,5
12120033001,3905,1,73,8,8
12001077001,3906,1,24,2,2
12121071001,3907,1,36,4,4
12001070001,3908,1,90,3,3
11070018001,3909,1,24,3,3
12001059001,3910,1,36,3,3
12120086001,3911,1,96,9,9
12001029001,3912,1,24,3,3
12120089001,3913,1,72,8,8
14620178001,3914,1,48,3,3
11071005001,3915,1,1020,33,33
12000480001,3916,1,24,3,3
11071014001,3917,1,150,5,5
14505035001,3918,1,8,3,3
12121070001,3919,1,32,8,8
14615898001,3920,1,12,9,9
12000093001,3921,1,24,3,3
14506393001,3922,1,12,3,3
12327009001,3923,1,120,41,41
11103283001,3924,1,12,3,3
14512025001,3925,1,13,5,5
14001043001,3926,1,12,3,3
14520044001,3927,1,12,3,3
11101044001,3928,1,54,3,3
11103244002,3929,1,8,3,3
11103244001,3930,1,8,3,3
11103233001,3931,1,4,2,2
11102017001,3932,1,40,3,3
42014003001,3933,1,60,5,5
14524044001,3934,1,24,3,3
11103152001,3935,1,4,4,4
14604033001,3936,1,174,3,3
12150005001,3937,1,36,2,2
11103115001,3938,1,4,4,4
11103112001,3939,1,4,3,3
14000120001,3940,1,12,3,3
12327026001,3941,1,6,3,3
11103102002,3942,1,4,4,4
11103102001,3943,1,4,3,3
12327048001,3944,1,5,3,3
14601032001,3945,1,48,3,3
11103077001,3946,1,4,3,3
11103068001,3947,1,6,4,4
14602037001,3948,1,60,2,2
11103052001,3949,1,6,4,4
12301024001,3950,1,48,3,3
14611009001,3951,1,12,3,3
12234036001,3952,2,4,3,2
14001065001,3953,1,10,3,3
12150007001,3954,1,36,3,3
12151020001,3955,1,144,12,12
14507061001,3956,1,72,3,3
14615042001,3957,1,6,4,4
12151094001,3958,1,24,3,3
12000003001,3959,1,36,2,2
14615016001,3960,1,96,8,8
11112021001,3961,1,93,3,3
14614001001,3962,1,12,3,3
11074059001,3963,1,72,4,4
11111008001,3964,1,12,5,5
14510038001,3965,1,13,3,3
11110092001,3966,1,4,2,2
11110088001,3967,1,4,2,2
11110087002,3968,1,12,3,3
11110087001,3969,1,12,3,3
11110079005,3970,1,36,3,3
14612925001,3971,1,72,3,3
12212037001,3972,1,288,8,8
14510213001,3973,1,13,3,3
12212060001,3974,1,16,3,3
11100007001,3975,4,24,24,6
11100021001,3976,1,4,3,3
11103322001,3977,1,6,6,6
11103321002,3978,1,6,3,3
14023200001,3979,1,42,6,6
14213008001,3980,1,36,3,3
14331029001,3981,1,12,5,5
14352093001,3982,1,24,3,3
12103089001,3983,1,144,5,5
14360001001,3984,1,24,3,3
12010051001,3985,1,32,11,11
14632449001,3986,1,66,2,2
31762012001,3987,1,12,3,3
14632482001,3988,1,60,3,3
14353001001,3989,1,24,3,3
14633036001,3990,1,72,16,16
14331997001,3991,1,6,4,4
14352999001,3992,1,20,3,3
31762003001,3993,1,18,3,3
31533097001,3994,1,60,3,3
14720029001,3995,1,48,4,4
10014132001,3996,1,48,18,18
12105908001,3997,1,18,2,2
14633108001,3998,1,72,2,2
14721018001,3999,1,126,3,3
11051004001,4000,1,24,3,3
10014097001,4001,1,36,17,17
14341019001,4002,1,72,4,4
31567030001,4003,1,8,3,3
12105021001,4004,1,24,3,3
31628003001,4005,1,36,3,3
14341010001,4006,1,60,2,2
14632385001,4007,1,84,8,8
14352076001,4008,1,12,3,3
12005082007,4009,1,57,3,3
14331013001,4010,1,8,2,2
14700008001,4011,1,36,3,3
14740003001,4012,1,24,2,2
10013004001,4013,1,48,10,10
12105063001,4014,1,80,3,3
12103040001,4015,1,72,3,3
14353029001,4016,1,12,3,3
14352003001,4017,1,24,5,5
14331020001,4018,1,6,5,5
14632080001,4019,1,48,3,3
12003059001,4020,1,72,3,3
31821065001,4021,1,4,3,3
12105070001,4022,1,42,3,3
14804009001,4023,1,96,22,22
12005003002,4024,1,60,6,6
14226019001,4025,1,390,5,5
14352014001,4026,1,36,3,3
11103884001,4027,1,6,3,3
11021044001,4028,1,24,2,2
12012145001,4029,1,168,19,19
11103336001,4030,1,6,3,3
14313891001,4031,1,30,3,3
14313021001,4032,1,30,4,4
12010123001,4033,1,48,3,3
14412037001,4034,1,24,12,12
11110079004,4035,1,36,3,3
14226032001,4036,1,120,3,3
11110999001,4037,1,60,3,3
14730900001,4038,1,720,5,5
14507044001,4039,1,24,3,3
14312016001,4040,1,15,4,4
12000039001,4041,1,36,3,3
12010172001,4042,1,36,3,3
12000035001,4043,1,36,2,2
12011477001,4044,1,12,3,3
14312042001,4045,1,48,2,2
11041020001,4046,1,60,6,6
11022041001,4047,1,24,9,9
14613939001,4048,1,24,11,11
14353023001,4049,1,12,3,3
14740013001,4050,1,48,8,8
11103884003,4051,1,6,2,2
14213010001,4052,1,36,2,2
14240010001,4053,1,6,2,2
12012022001,4054,1,48,3,3
14313004001,4055,1,30,3,3
14225938001,4056,1,360,3,3
11110065001,4057,1,4,4,4
11075004001,4058,1,36,8,8
14226100001,4059,1,120,5,5
11110056001,4060,1,12,3,3
14612916001,4061,1,24,7,7
14226051001,4062,1,300,2,2
14226046001,4063,1,120,3,3
14344010001,4064,1,36,7,7
14741040001,4065,1,24,7,7
11021028001,4066,1,36,4,4
14852012001,4067,1,192,9,9
14604042001,4068,1,216,3,3
14851009001,4069,2,4,3,2
14851014001,4070,1,4,4,4
14851035001,4071,2,4,3,2
14600026001,4072,1,216,6,6
12010103001,4073,1,48,3,3
14331898001,4074,1,6,3,3
14601010001,4075,1,84,4,4
12010052001,4076,1,72,3,3
14330015001,4077,1,6,2,2
14852009001,4078,1,96,13,13
12016111001,4079,1,216,7,7
11103157001,4080,1,6,3,3
14602115001,4081,1,276,5,5
12016113001,4082,1,168,3,3
11042029001,4083,1,24,3,3
14852043001,4084,1,72,29,29
12010079001,4085,1,216,5,5
11103054003,4086,1,12,3,3
14853009001,4087,1,144,57,57
14853031001,4088,1,144,10,10
12020020001,4089,1,72,6,6
14602061001,4090,1,240,2,2
14602064001,4091,1,252,3,3
12010004001,4092,1,70,10,10
14600003001,4093,1,216,3,3
14343027001,4094,1,24,2,2
14342021001,4095,1,72,2,2
14313900001,4096,1,30,7,7
14511021001,4097,1,13,3,3
11041031001,4098,1,60,3,3
14225057001,4099,1,96,4,4
14511071001,4100,1,13,6,6
11103283002,4101,1,12,5,5
11041999001,4102,1,60,3,3
14850019001,4103,1,4,3,3
11103282001,4104,1,12,3,3
14225035001,4105,1,576,2,2
14742022001,4106,1,24,5,5
11103252001,4107,1,8,4,4
11050010001,4108,1,8,3,3
14341079001,4109,1,81,7,7
11103244003,4110,1,4,3,3
11102013001,4111,1,48,3,3
14851004001,4112,1,2,2,2
12014028001,4113,1,72,3,3
11103211001,4114,1,12,3,3
14522043001,4115,1,132,3,3
14340008001,4116,1,72,3,3
11103199001,4117,1,16,2,2
11103196001,4118,2,12,8,4
14604112001,4119,1,252,2,2
14506641001,4120,1,24,3,3
14730898001,4121,1,30,3,3
14805063001,4122,1,96,33,33
12011171001,4123,1,12,4,4
11070013001,4124,1,24,11,11
14362039001,4125,1,20,3,3
14300016001,4126,1,72,3,3
14310048001,4127,1,12,2,2
11070030001,4128,1,60,3,3
14310056001,4129,1,40,2,2
14310062001,4130,1,352,4,4
14244945001,4131,1,36,5,5
14620138001,4132,1,24,2,2
11051003001,4133,1,96,3,3
12000999001,4134,1,45,2,2
12011166001,4135,1,24,6,6
14504060001,4136,1,24,3,3
11051011001,4137,1,72,5,5
12000498001,4138,1,30,3,3
11031026001,4139,1,24,7,7
14361179001,4140,1,24,3,3
11031011001,4141,1,96,3,3
14310111001,4142,1,12,6,6
11050141002,4143,1,24,3,3
14244062001,4144,1,20,3,3
14633938001,4145,1,72,11,11
11071035001,4146,1,24,5,5
14505065001,4147,1,96,25,25
12011196001,4148,1,24,3,3
14830018001,4149,1,216,6,6
14502069001,4150,1,18,3,3
12001083001,4151,1,48,4,4
12011032001,4152,1,48,2,2
14822044001,4153,1,96,3,3
14822024001,4154,1,60,4,4
14632002001,4155,1,72,4,4
14411053001,4156,1,6,4,4
12011079001,4157,1,48,2,2
12003012001,4158,1,60,2,2
14303899001,4159,1,24,5,5
12003006001,4160,1,60,2,2
11031922001,4161,1,24,3,3
14632117001,4162,1,60,9,9
14631925001,4163,1,84,6,6
14303037001,4164,1,18,3,3
12011105001,4165,1,24,2,2
11031924001,4166,1,24,9,9
12003084001,4167,1,48,3,3
14632155001,4168,1,60,9,9
12011118001,4169,1,30,3,3
11061003001,4170,1,20,3,3
12011060001,4171,1,24,3,3
11061009001,4172,1,120,4,4
11061015001,4173,1,80,3,3
14370010001,4174,1,24,3,3
11061016001,4175,1,90,3,3
11032026001,4176,1,24,8,8
12002021001,4177,1,30,3,3
12011133001,4178,1,24,4,4
12002003001,4179,1,24,3,3
14310209001,4180,1,36,3,3
12010060001,4181,1,144,16,16
12000061001,4182,1,27,3,3
14312011001,4183,1,24,4,4
14243012001,4184,1,30,9,9
14243009001,4185,1,60,9,9
12011350001,4186,1,12,8,8
14730016001,4187,1,36,2,2
14832024001,4188,1,60,3,3
11030024001,4189,1,108,4,4
12011355001,4190,1,24,3,3
11030016001,4191,1,24,2,2
12011373001,4192,1,48,3,3
12000165001,4193,1,24,2,2
11073012001,4194,1,144,3,3
14242126001,4195,1,20,3,3
12000140001,4196,1,48,5,5
12011337001,4197,1,36,3,3
12011402001,4198,1,24,4,4
14506222001,4199,1,12,3,3
12000118001,4200,1,36,2,2
12000100001,4201,1,36,4,4
12003039001,4202,1,60,4,4
11030005001,4203,1,36,4,4
14506329001,4204,1,36,3,3
12000076001,4205,1,24,3,3
12000070001,4206,1,36,3,3
12011439001,4207,1,24,3,3
14615063001,4208,1,30,2,2
14360019001,4209,1,6,2,2
14805066001,4210,1,96,32,32
12005056004,4211,1,120,3,3
12011243001,4212,1,12,3,3
11072010001,4213,1,36,7,7
11030198003,4214,1,36,3,3
14820004001,4215,1,72,17,17
12011014001,4216,1,24,3,3
14700036001,4217,1,24,4,4
12011265001,4218,1,24,3,3
14700037001,4219,1,48,3,3
14505931001,4220,1,8,2,2
12010897001,4221,1,228,4,4
12011276001,4222,1,12,3,3
14700077001,4223,1,40,13,13
12005003001,4224,1,60,4,4
11072005001,4225,1,12,2,2
14361070001,4226,1,12,3,3
12011310001,4227,1,6,3,3
12011285001,4228,1,36,2,2
14711008001,4229,1,48,5,5
14311071001,4230,1,20,4,4
12000241001,4231,1,45,6,6
12000239001,4232,1,48,3,3
14243094001,4233,1,60,10,10
12000225001,4234,1,48,2,2
12005056001,4235,1,120,6,6
14311235001,4236,1,24,7,7
14721943001,4237,1,40,10,10
11041014001,4238,1,72,6,6
14616038001,4239,1,36,11,11
14830039001,4240,1,144,10,10
12001038001,4241,1,24,6,6
12102029001,4242,1,84,3,3
10023054001,4243,1,9,3,3
12105044001,4244,1,30,2,2
41310001001,4245,1,3,2,2
10022009001,4246,1,24,4,4
10014006001,4247,1,40,6,6
12110029001,4248,1,48,8,8
12321040001,4249,1,24,4,4
31707075001,4250,1,144,4,4
31532003001,4251,1,180,4,4
14200061001,4252,1,40,3,3
12102112002,4253,1,60,3,3
12123140001,4254,1,60,6,6
14111079001,4255,1,24,3,3
12102101001,4256,1,60,4,4
12120045001,4257,1,16,4,4
12020326001,4258,1,78,5,5
31253004001,4259,1,60,4,4
10041052001,4260,1,48,30,30
12102132001,4261,1,144,3,3
12122902001,4262,1,24,13,13
14111107001,4263,1,12,2,2
10023058001,4264,1,8,6,6
12103041001,4265,1,144,33,33
41234002001,4266,1,6,2,2
35751018001,4267,1,36,6,6
31420003001,4268,1,30,3,3
12120078001,4269,1,96,7,7
12201008001,4270,1,33,26,26
12122035001,4271,1,36,4,4
12120072001,4272,1,72,7,7
12103012001,4273,1,144,6,6
10020040001,4274,1,180,29,29
31502009001,4275,1,72,5,5
12102150001,4276,1,120,4,4
10023063001,4277,1,6,6,6
12106038001,4278,1,24,4,4
12020248001,4279,1,96,4,4
14104013001,4280,1,15,2,2
32504043003,4281,1,36,8,8
30000049001,4282,1,420,4,4
12102091001,4283,1,156,3,3
12106061001,4284,1,144,3,3
12123018001,4285,1,50,7,7
12020923001,4286,1,96,2,2
32511012001,4287,1,5,5,5
31118023001,4288,1,72,3,3
30045058002,4289,1,48,7,7
10041001001,4290,2,48,28,14
12120004001,4291,1,72,6,6
31530003001,4292,1,192,7,7
12220014001,4293,1,4,3,3
12111074001,4294,1,90,3,3
41401031001,4295,1,9,2,2
12101020001,4296,1,180,15,15
12101016001,4297,1,384,3,3
12105055001,4298,1,24,2,2
10014059001,4299,1,96,13,13
12104050001,4300,1,72,4,4
12101005001,4301,1,96,2,2
12100102001,4302,1,48,5,5
12212002001,4303,1,61,3,3
12102006001,4304,1,80,5,5
12102067001,4305,1,144,2,2
10010027001,4306,2,528,434,217
10041038001,4307,1,48,30,30
14011040001,4308,1,6,2,2
31707055001,4309,1,24,2,2
14002024001,4310,1,36,2,2
14111146001,4311,1,18,3,3
12106004001,4312,1,168,4,4
30003001001,4313,1,144,3,3
12211001001,4314,1,14,10,10
12102041001,4315,1,144,3,3
14002014001,4316,1,8,3,3
12020423001,4317,1,168,2,2
32504043005,4318,1,36,7,7
12102031001,4319,1,96,5,5
32470093001,4320,1,180,4,4
12105051001,4321,1,36,5,5
10023031001,4322,1,12,3,3
14203065001,4323,1,40,3,3
12106056001,4324,1,48,3,3
12122040001,4325,1,48,6,6
12020196001,4326,1,48,4,4
14132231001,4327,1,24,3,3
10023107001,4328,1,8,4,4
12020085001,4329,1,48,3,3
14010155001,4330,1,5,3,3
14853067001,4331,1,40,7,7
12020078001,4332,1,96,5,5
12327035001,4333,1,6,3,3
12103112001,4334,1,288,11,11
12327052001,4335,1,12,3,3
14210114001,4336,1,36,3,3
14133013001,4337,1,12,3,3
14210127001,4338,1,24,5,5
32517006001,4339,2,20,15,8
14103073001,4340,1,36,9,9
11010061001,4341,1,12,5,5
12327059001,4342,1,5,3,3
31501013001,4343,1,20,5,5
31500032001,4344,1,60,5,5
31568007001,4345,1,48,4,4
12121010001,4346,1,72,26,26
14132131001,4347,1,12,2,2
12106087001,4348,1,54,3,3
12121009001,4349,1,24,4,4
10023991001,4350,1,12,3,3
12106098001,4351,1,48,2,2
14211036001,4352,1,140,2,2
65106036001,4353,1,42,2,2
12020038001,4354,1,72,4,4
10032004001,4355,1,48,43,43
10031003001,4356,1,48,46,46
14010075001,4357,1,45,2,2
12103073001,4358,1,40,3,3
11010059001,4359,1,12,5,5
10014041001,4360,1,48,21,21
12121079001,4361,1,36,4,4
31563008001,4362,1,12,8,8
14121131001,4363,1,24,2,2
11010021002,4364,1,12,3,3
14110067001,4365,1,12,2,2
14000201001,4366,1,5,3,3
12120026001,4367,1,38,9,9
14102366001,4368,1,12,2,2
10023068001,4369,1,8,3,3
11010016001,4370,1,6,4,4
12034053001,4371,1,24,3,3
12151110001,4372,1,30,3,3
12121066001,4373,1,48,10,10
31421003001,4374,1,24,7,7
14303022001,4375,1,12,2,2
12011007001,4376,1,24,2,2
12011011001,4377,1,36,7,7
14311041001,4378,1,12,6,6
14731005001,4379,1,10,4,4
12100059001,4380,1,96,5,5
11074014001,4381,1,70,2,2
35302003001,4382,1,24,13,13
14822053001,4383,1,72,4,4
35302040001,4384,1,24,9,9
11031942001,4385,1,36,5,5
12100092001,4386,1,12,4,4
14615067001,4387,1,36,2,2
14303026001,4388,1,12,3,3
12000126001,4389,1,36,2,2
12000215001,4390,1,56,6,6
11040025001,4391,1,24,3,3
14311037001,4392,1,18,6,6
11040029002,4393,1,24,3,3
12011111001,4394,1,24,2,2
14506082001,4395,1,80,3,3
35750013001,4396,1,36,24,24
12000114001,4397,1,36,2,2
14506248001,4398,1,24,3,3
14506366001,4399,1,60,11,11
14311036001,4400,1,18,2,2
12105013001,4401,1,18,2,2
35751021001,4402,1,24,4,4
14822011001,4403,1,96,2,2
14103048001,4404,1,15,4,4
14302060001,4405,1,10,3,3
14302081001,4406,1,24,2,2
12000113001,4407,1,36,2,2
14353047001,4408,1,12,2,2
12001087001,4409,1,18,3,3
14353900001,4410,1,12,6,6
12011096001,4411,1,12,6,6
14621022001,4412,1,48,3,3
12032228001,4413,1,528,3,3
11031916001,4414,1,60,8,8
14304064001,4415,1,36,2,2
12100009001,4416,1,144,9,9
12005082003,4417,1,57,3,3
14360044001,4418,1,32,3,3
12032541001,4419,1,684,2,2
10023073001,4420,1,30,19,19
12034051001,4421,1,30,3,3
14506165001,4422,1,36,3,3
14310052001,4423,1,24,3,3
12005056002,4424,1,120,3,3
11032224001,4425,1,24,5,5
14310022001,4426,1,30,5,5
14304195001,4427,1,24,3,3
11031923001,4428,1,24,2,2
14822037001,4429,1,72,15,15
11040017001,4430,1,24,11,11
31707086001,4431,1,144,4,4
12100054001,4432,1,108,4,4
12100020001,4433,1,72,4,4
14506349001,4434,1,24,3,3
11061055001,4435,1,24,2,2
12011100001,4436,1,24,4,4
12123109001,4437,1,18,3,3
12130016001,4438,1,6,6,6
35301003001,4439,1,24,19,19
12011050001,4440,1,6,6,6
12001090001,4441,1,48,2,2
12123112001,4442,1,48,14,14
12001084001,4443,1,18,3,3
11061055002,4444,1,24,2,2
12000128001,4445,1,24,2,2
12034097001,4446,1,70,3,3
12100093001,4447,1,12,2,2
12010025001,4448,1,70,3,3
14110007001,4449,1,12,3,3
11050010002,4450,1,8,4,4
14340026001,4451,1,72,3,3
12001031001,4452,1,96,2,2
12103080001,4453,1,144,6,6
14333007001,4454,1,6,3,3
11071030001,4455,1,144,3,3
11050009001,4456,1,30,2,2
14332018001,4457,1,6,3,3
12121078001,4458,1,12,3,3
14000023001,4459,1,40,2,2
11050006001,4460,1,36,33,33
14332010001,4461,1,6,3,3
14505052001,4462,1,48,6,6
12123090001,4463,1,24,6,6
12005084007,4464,1,81,4,4
14620081001,4465,1,12,9,9
12001047001,4466,1,24,4,4
12000381001,4467,1,48,2,2
14620072001,4468,1,36,6,6
12103050001,4469,1,88,4,4
12000379001,4470,1,27,2,2
12122001001,4471,1,24,6,6
12103047001,4472,1,144,5,5
12122008001,4473,1,48,4,4
12120079001,4474,1,40,3,3
12000366001,4475,1,36,3,3
10010007001,4476,1,126,17,17
12103099001,4477,1,144,7,7
12104001001,4478,1,228,4,4
12000433001,4479,1,40,2,2
31567037001,4480,1,24,3,3
31568043001,4481,1,36,2,2
12120091001,4482,1,96,5,5
12103183001,4483,1,216,5,5
14620171001,4484,1,60,6,6
14351059001,4485,1,18,3,3
14351057001,4486,1,24,5,5
11050063001,4487,1,12,4,4
12001011001,4488,1,48,4,4
14504044001,4489,1,24,4,4
12103160001,4490,1,192,5,5
11050062001,4491,1,24,3,3
32600036001,4492,1,10,6,6
14741015001,4493,1,48,2,2
14741026001,4494,1,48,11,11
12005108001,4495,1,36,4,4
12103150001,4496,1,324,2,2
14741028001,4497,1,48,3,3
14352031001,4498,1,24,4,4
11050052001,4499,1,24,3,3
12000504001,4500,1,36,4,4
12121024001,4501,1,27,7,7
12121027001,4502,1,36,4,4
14104117001,4503,1,20,4,4
12000495001,4504,1,30,2,2
12121051001,4505,1,48,15,15
14742048001,4506,1,24,15,15
11050036001,4507,1,10,2,2
14330897001,4508,1,8,3,3
31533085001,4509,1,72,4,4
14353002001,4510,1,24,6,6
11072030001,4511,1,24,5,5
14312022001,4512,1,72,2,2
14353016001,4513,1,12,3,3
14616203001,4514,1,24,3,3
14506043001,4515,1,24,3,3
14711001001,4516,1,36,3,3
12102024001,4517,1,48,6,6
31530008001,4518,1,132,3,3
12001062001,4519,1,24,3,3
14311898001,4520,1,18,9,9
14311258001,4521,1,20,5,5
14805900001,4522,1,96,15,15
12101040002,4523,1,96,3,3
12104046001,4524,1,144,6,6
11050074001,4525,1,12,3,3
14311220001,4526,1,18,3,3
12123025001,4527,1,96,32,32
11041012001,4528,1,60,3,3
12010200001,4529,1,72,6,6
